Battery Capacity Checker v1.1
battVolt   current     mAh
Battery Capacity Checker v1.1
battVolt   current     mAh
Battery Capacity Checker v1.1
battVolt   current     mAh
3.62	0.74	1019.92
3.61	0.73	1020.94
3.61	0.73	1021.96
3.60	0.72	1022.98
3.61	0.73	1024.00
3.60	0.72	1025.01
3.61	0.73	1026.03
3.60	0.73	1027.05
3.61	0.73	1028.08
3.61	0.73	1029.10
3.61	0.73	1030.12
3.60	0.72	1031.14
3.60	0.72	1032.14
3.61	0.73	1033.16
3.60	0.73	1034.19
3.61	0.72	1035.20
3.60	0.73	1036.22
3.61	0.73	1037.24
3.60	0.73	1038.26
3.60	0.72	1039.26
3.60	0.72	1040.26
3.60	0.72	1041.27
3.60	0.73	1042.29
3.60	0.72	1043.31
3.60	0.73	1044.33
3.60	0.73	1045.35
3.60	0.72	1046.36
3.60	0.73	1047.38
3.60	0.72	1048.38
3.60	0.73	1049.41
3.59	0.72	1050.42
3.60	0.72	1051.44
3.60	0.73	1052.46
3.60	0.72	1053.48
3.61	0.73	1054.50
3.60	0.73	1055.52
3.60	0.73	1056.54
3.59	0.72	1057.56
3.59	0.72	1058.56
3.59	0.72	1059.57
3.59	0.72	1060.57
3.59	0.72	1061.58
3.60	0.72	1062.59
3.60	0.72	1063.60
3.60	0.73	1064.62
3.59	0.72	1065.64
3.60	0.73	1066.66
3.59	0.72	1067.67
3.59	0.72	1068.67
3.60	0.72	1069.67
3.61	0.73	1070.70
3.58	0.72	1071.71
3.59	0.73	1072.73
3.60	0.73	1073.75
3.60	0.73	1074.77
3.59	0.72	1075.79
3.59	0.72	1076.79
3.59	0.72	1077.81
3.61	0.73	1078.83
3.58	0.72	1079.84
3.59	0.72	1080.85
3.58	0.72	1081.86
3.60	0.73	1082.88
3.58	0.72	1083.89
3.59	0.73	1084.91
3.60	0.73	1085.93
3.59	0.72	1086.94
3.59	0.73	1087.96
3.58	0.72	1088.96
3.59	0.73	1089.98
3.58	0.72	1090.99
3.59	0.73	1092.01
3.59	0.72	1093.02
3.59	0.72	1094.03
3.59	0.73	1095.05
3.58	0.72	1096.07
3.60	0.73	1097.09
3.59	0.72	1098.10
3.58	0.72	1099.11
3.59	0.72	1100.12
3.58	0.72	1101.13
3.58	0.72	1102.14
3.59	0.72	1103.15
3.59	0.73	1104.17
3.58	0.72	1105.18
3.58	0.72	1106.19
3.58	0.72	1107.19
3.58	0.72	1108.21
3.58	0.72	1109.21
3.58	0.72	1110.23
3.58	0.72	1111.23
3.58	0.72	1112.23
3.58	0.72	1113.25
3.58	0.72	1114.26
3.59	0.73	1115.28
3.58	0.72	1116.28
3.58	0.72	1117.29
3.58	0.72	1118.31
3.58	0.72	1119.32
3.58	0.72	1120.33
3.58	0.72	1121.34
3.58	0.72	1122.34
3.59	0.73	1123.36
3.59	0.73	1124.38
3.57	0.72	1125.39
3.57	0.72	1126.40
3.57	0.72	1127.41
3.58	0.73	1128.43
3.58	0.72	1129.44
3.57	0.72	1130.45
3.58	0.72	1131.45
3.58	0.72	1132.46
3.58	0.72	1133.47
3.58	0.72	1134.47
3.57	0.72	1135.48
3.58	0.72	1136.48
3.57	0.72	1137.49
3.57	0.72	1138.50
3.58	0.72	1139.50
3.57	0.72	1140.51
3.58	0.71	1141.51
3.57	0.72	1142.52
3.58	0.72	1143.53
3.57	0.72	1144.54
3.57	0.72	1145.55
3.57	0.72	1146.56
3.57	0.72	1147.56
3.58	0.72	1148.58
3.57	0.72	1149.59
3.57	0.72	1150.59
3.57	0.72	1151.61
3.58	0.72	1152.62
3.57	0.72	1153.64
3.57	0.72	1154.65
3.56	0.72	1155.66
3.57	0.72	1156.66
3.58	0.72	1157.68
3.57	0.72	1158.69
3.57	0.72	1159.70
3.57	0.71	1160.69
3.57	0.72	1161.70
3.57	0.72	1162.70
3.56	0.72	1163.70
3.56	0.72	1164.71
3.57	0.72	1165.71
3.57	0.72	1166.72
3.57	0.72	1167.73
3.56	0.72	1168.73
3.57	0.72	1169.74
3.57	0.72	1170.74
3.56	0.72	1171.75
3.56	0.71	1172.74
3.57	0.72	1173.74
3.57	0.72	1174.75
3.56	0.72	1175.75
3.56	0.72	1176.75
3.56	0.72	1177.76
3.57	0.72	1178.77
3.55	0.71	1179.76
3.55	0.72	1180.77
3.57	0.72	1181.77
3.56	0.71	1182.76
3.55	0.72	1183.76
3.56	0.72	1184.77
3.56	0.72	1185.78
3.56	0.71	1186.77
3.56	0.72	1187.79
3.55	0.71	1188.78
3.56	0.72	1189.78
3.56	0.72	1190.79
3.55	0.72	1191.79
3.56	0.71	1192.79
3.55	0.72	1193.79
3.56	0.72	1194.79
3.55	0.72	1195.80
3.57	0.72	1196.81
3.55	0.71	1197.81
3.55	0.72	1198.81
3.56	0.72	1199.82
3.55	0.72	1200.82
3.56	0.72	1201.83
3.55	0.72	1202.83
3.55	0.71	1203.82
3.55	0.71	1204.81
3.55	0.72	1205.82
3.54	0.70	1206.80
3.55	0.72	1207.80
3.57	0.73	1208.82
3.55	0.72	1209.83
3.56	0.72	1210.83
3.56	0.72	1211.84
3.55	0.72	1212.84
3.55	0.72	1213.85
3.54	0.71	1214.84
3.54	0.71	1215.84
3.55	0.72	1216.85
3.54	0.71	1217.84
3.55	0.72	1218.85
3.54	0.72	1219.85
3.55	0.72	1220.85
3.55	0.71	1221.85
3.54	0.72	1222.85
3.54	0.71	1223.84
3.55	0.72	1224.85
3.54	0.71	1225.84
3.55	0.72	1226.85
3.54	0.72	1227.85
3.55	0.72	1228.86
3.55	0.72	1229.87
3.54	0.72	1230.87
3.54	0.72	1231.87
3.54	0.72	1232.88
3.55	0.72	1233.88
3.54	0.72	1234.89
3.55	0.71	1235.88
3.54	0.72	1236.88
3.54	0.72	1237.89
3.55	0.72	1238.90
3.54	0.71	1239.90
3.54	0.71	1240.89
3.54	0.72	1241.89
3.54	0.71	1242.89
3.54	0.72	1243.89
3.54	0.72	1244.89
3.54	0.71	1245.89
3.53	0.71	1246.88
3.55	0.72	1247.89
3.54	0.72	1248.89
3.54	0.71	1249.89
3.54	0.72	1250.90
3.53	0.70	1251.88
3.54	0.71	1252.87
3.54	0.71	1253.87
3.54	0.72	1254.87
3.54	0.72	1255.87
3.54	0.71	1256.87
3.53	0.71	1257.86
3.53	0.71	1258.85
3.54	0.71	1259.85
3.54	0.71	1260.84
3.53	0.72	1261.84
3.53	0.72	1262.84
3.53	0.71	1263.84
3.53	0.71	1264.83
3.54	0.72	1265.83
3.53	0.72	1266.83
3.54	0.72	1267.84
3.54	0.72	1268.84
3.54	0.72	1269.85
3.53	0.71	1270.84
3.54	0.71	1271.84
3.52	0.70	1272.82
3.53	0.71	1273.82
3.52	0.71	1274.81
3.53	0.71	1275.81
3.52	0.70	1276.79
3.52	0.71	1277.78
3.52	0.71	1278.77
3.53	0.72	1279.77
3.52	0.71	1280.76
3.52	0.71	1281.75
3.52	0.71	1282.75
3.53	0.71	1283.74
3.52	0.71	1284.73
3.53	0.72	1285.73
3.52	0.71	1286.72
3.52	0.71	1287.71
3.52	0.71	1288.70
3.52	0.71	1289.69
3.52	0.71	1290.68
3.53	0.71	1291.67
3.51	0.70	1292.66
3.52	0.71	1293.65
3.53	0.71	1294.64
3.53	0.72	1295.64
3.52	0.71	1296.63
3.53	0.72	1297.64
3.52	0.71	1298.64
3.52	0.71	1299.62
3.51	0.71	1300.61
3.51	0.71	1301.60
3.51	0.70	1302.59
3.51	0.70	1303.57
3.51	0.71	1304.56
3.52	0.72	1305.56
3.51	0.71	1306.55
3.51	0.71	1307.54
3.52	0.71	1308.54
3.51	0.70	1309.52
3.51	0.70	1310.50
3.51	0.70	1311.48
3.51	0.71	1312.47
3.51	0.71	1313.46
3.51	0.71	1314.45
3.51	0.70	1315.43
3.50	0.70	1316.41
3.51	0.71	1317.41
3.50	0.69	1318.38
3.49	0.70	1339.54
3.51	0.71	1340.54
3.50	0.70	1341.52
3.50	0.71	1342.51
3.50	0.70	1343.49
3.50	0.71	1344.48
3.49	0.71	1345.47
3.50	0.70	1346.45
3.50	0.72	1347.45
3.49	0.70	1348.43
3.50	0.71	1349.42
3.50	0.71	1350.41
3.50	0.71	1351.41
3.50	0.70	1352.38
3.50	0.70	1353.37
3.50	0.70	1354.35
3.51	0.72	1355.35
3.49	0.70	1356.33
3.49	0.70	1357.30
3.49	0.70	1358.28
3.49	0.70	1359.26
3.49	0.70	1360.24
3.49	0.70	1361.22
3.50	0.70	1362.21
3.50	0.70	1363.19
3.49	0.70	1364.17
3.49	0.70	1365.15
3.48	0.70	1366.14
3.48	0.70	1367.12
3.49	0.70	1368.10
3.49	0.70	1369.08
3.49	0.70	1370.06
3.49	0.71	1371.04
3.49	0.71	1372.03
3.48	0.70	1373.02
3.48	0.70	1374.00
3.49	0.70	1374.98
3.48	0.70	1375.96
3.48	0.70	1376.94
3.49	0.70	1377.92
3.48	0.69	1378.89
3.48	0.69	1379.86
3.48	0.71	1380.85
3.48	0.70	1381.84
3.48	0.71	1382.83
3.48	0.70	1383.81
3.48	0.70	1384.79
3.48	0.70	1385.77
3.47	0.70	1386.75
3.48	0.71	1387.74
3.47	0.69	1388.71
3.48	0.70	1389.69
3.48	0.71	1390.69
3.47	0.70	1391.67
3.47	0.70	1392.65
3.47	0.70	1393.63
3.47	0.70	1394.61
3.48	0.70	1395.59
3.47	0.70	1396.57
3.47	0.70	1397.56
3.48	0.69	1398.53
3.47	0.70	1399.50
3.47	0.69	1400.47
3.47	0.70	1401.45
3.47	0.70	1402.43
3.48	0.70	1403.41
3.47	0.70	1404.39
3.47	0.70	1405.37
3.47	0.70	1406.35
3.47	0.69	1407.32
3.47	0.70	1408.30
3.47	0.70	1409.28
3.47	0.70	1410.25
3.47	0.70	1411.23
3.47	0.70	1412.21
3.47	0.69	1413.17
3.46	0.69	1414.14
3.47	0.69	1415.11
3.46	0.70	1416.09
3.47	0.70	1417.07
3.47	0.70	1418.05
3.46	0.70	1419.03
3.46	0.70	1420.01
3.46	0.69	1420.98
3.47	0.69	1421.94
3.47	0.70	1422.92
3.48	0.71	1423.91
3.46	0.70	1424.89
3.46	0.70	1425.86
3.46	0.69	1426.83
3.46	0.70	1427.81
3.46	0.70	1428.79
3.46	0.69	1429.76
3.47	0.70	1430.74
3.46	0.70	1431.72
3.47	0.69	1432.69
3.46	0.70	1433.67
3.46	0.69	1434.64
3.47	0.70	1435.62
3.45	0.69	1436.59
3.46	0.70	1437.58
3.46	0.70	1438.55
3.46	0.70	1439.53
3.46	0.70	1440.51
3.47	0.70	1441.48
3.47	0.70	1442.47
3.46	0.70	1443.44
3.45	0.69	1444.41
3.45	0.70	1445.39
3.45	0.70	1446.37
3.46	0.69	1447.34
3.46	0.70	1448.31
3.46	0.70	1449.30
3.45	0.69	1450.26
3.45	0.69	1451.23
3.45	0.70	1452.21
3.46	0.71	1453.20
3.46	0.70	1454.17
3.45	0.69	1455.14
3.46	0.70	1456.13
3.46	0.71	1457.12
3.45	0.69	1458.09
3.46	0.70	1459.06
3.45	0.69	1460.03
3.45	0.70	1461.00
3.44	0.69	1461.97
3.44	0.69	1462.93
3.45	0.70	1463.91
3.44	0.69	1464.88
3.44	0.70	1465.86
3.45	0.69	1466.83
3.44	0.69	1467.80
3.44	0.68	1468.76
3.44	0.69	1469.73
3.44	0.68	1470.68
3.45	0.70	1471.66
3.44	0.69	1472.62
3.44	0.69	1473.59
3.45	0.69	1474.56
3.45	0.70	1475.54
3.44	0.68	1476.49
3.44	0.70	1477.47
3.44	0.70	1478.45
3.44	0.69	1479.42
3.43	0.69	1480.38
3.44	0.69	1481.35
3.43	0.68	1482.31
3.44	0.70	1483.29
3.44	0.70	1484.26
3.43	0.68	1485.22
3.44	0.70	1486.20
3.43	0.69	1487.16
3.44	0.69	1488.13
3.43	0.69	1489.10
3.44	0.69	1490.07
3.43	0.69	1491.04
3.43	0.68	1491.99
3.44	0.70	1492.97
3.44	0.69	1493.94
3.43	0.68	1494.90
3.44	0.69	1495.87
3.43	0.69	1496.84
3.43	0.68	1497.80
3.43	0.68	1498.75
3.43	0.69	1499.72
3.43	0.69	1500.68
3.43	0.69	1501.65
3.43	0.69	1502.62
3.43	0.69	1503.59
3.43	0.69	1504.56
3.43	0.69	1505.52
3.43	0.69	1506.49
3.43	0.69	1507.46
3.43	0.69	1508.43
3.43	0.69	1509.40
3.43	0.69	1510.38
3.43	0.69	1511.35
3.43	0.68	1512.30
3.43	0.70	1513.28
3.43	0.69	1514.25
3.43	0.69	1515.22
3.43	0.70	1516.19
3.42	0.69	1517.16
3.43	0.70	1518.13
3.42	0.69	1519.10
3.42	0.68	1520.06
3.42	0.69	1521.02
3.43	0.69	1521.99
3.43	0.70	1522.97
3.43	0.70	1523.95
3.43	0.69	1524.92
3.42	0.68	1525.88
3.42	0.69	1526.84
3.43	0.69	1527.81
3.42	0.69	1528.78
3.43	0.69	1529.75
3.42	0.68	1530.71
3.43	0.69	1531.67
3.42	0.69	1532.64
3.42	0.68	1533.60
3.42	0.69	1534.56
3.42	0.69	1535.53
3.43	0.70	1536.50
3.41	0.68	1537.46
3.41	0.68	1538.41
3.42	0.69	1539.37
3.41	0.69	1540.34
3.43	0.69	1541.31
3.41	0.69	1542.27
3.41	0.69	1543.24
3.42	0.69	1544.20
3.41	0.69	1545.16
3.42	0.68	1546.12
3.42	0.69	1547.09
3.41	0.69	1548.06
3.41	0.69	1549.03
3.41	0.68	1549.99
3.42	0.69	1550.96
3.41	0.69	1551.93
3.42	0.69	1552.89
3.40	0.68	1553.85
3.41	0.69	1554.81
3.42	0.69	1555.78
3.42	0.69	1556.74
3.41	0.69	1557.71
3.41	0.69	1558.68
3.42	0.69	1559.65
3.41	0.69	1560.62
3.40	0.69	1561.58
3.41	0.69	1562.55
3.42	0.70	1563.52
3.40	0.68	1564.48
3.42	0.70	1565.45
3.40	0.68	1566.41
3.40	0.68	1567.37
3.42	0.68	1568.33
3.40	0.68	1569.29
3.40	0.68	1570.24
3.40	0.68	1571.20
3.40	0.68	1572.16
3.40	0.68	1573.11
3.40	0.68	1574.07
3.40	0.68	1575.02
3.40	0.68	1575.98
3.40	0.68	1576.94
3.42	0.68	1577.90
3.40	0.69	1578.86
3.39	0.68	1579.81
3.41	0.69	1580.78
3.40	0.68	1581.73
3.41	0.68	1582.68
